memory_usage,storage_usage,workload,Resource Allocation,,,cpu_utilization
16.48641498,,65.43916536,40.59765726,,,19.28677402
68.87540743,50.95986944,100,65.23487401,,,
37.18077056,58.24893217,82.60198252,43.3308241,,,30.21414487
23.19393149,106.131774,77.75457298,54.0616144,,,35.89159319
14.33329159,93.85194635,78.75772568,46.57954783,,,34.0075062
,54.01175992,100,51.61757866,,,77.51636064
66.73147049,65.04292028,99.89040292,,,,59.07865742
46.04391969,85.92997915,100,64.76642763,,,
85.53331935,83.23767069,87.85671968,65.79182004,,,11.85726248
43.35162362,,80.36365456,41.71309419,,,
57.73862618,100.3547462,100,74.63196811,,,70.76169348
65.93590492,77.10375731,100,65.82216053,,,49.67734229
39.54707283,44.70190668,66.62424825,36.22499144,,,20.09769519
,75.69408249,100,69.72770497,,,75.41523849
25.9786423,76.14594431,69.29270559,41.11459406,,,18.70867312
86.06627355,45.01759844,100,66.34424488,,,65.09510652
,88.59702229,77.27764829,55.80211329,,,28.41884409
25.49044141,70.50862859,87.83326155,,,,33.99123948
20.18624506,63.22230805,87.18159405,48.16903043,,,72.95362256
,74.38473232,99.37119842,49.88903537,,,47.33670122
33.23995202,64.87941628,95.73701915,53.78464161,,,70.37076136
30.62608125,,72.57027575,49.19990995,,,49.25946411
37.50539004,79.78714611,100,64.33567555,,,88.24686403
34.47410817,96.75258549,100,66.18888949,,,76.99641239
53.51469358,87.78123514,84.04845239,62.9264375,,,49.02290219
53.32572315,41.91803818,93.72488397,,,,45.32893307
,78.35644453,89.41261466,56.53183942,,,52.52809765
17.81290942,88.42189584,77.279006,47.16258833,,,39.58690215
81.81012583,,84.36376582,64.39807369,,,37.79994857
13.33979883,87.08825451,100,59.69463525,,,97.66654908
44.36701714,73.16288973,85.23162894,55.31769221,,,50.61554356
64.95289678,,100,63.78278372,,,85.65146186
84.16449538,50.24558653,100,68.56196507,,,70.81814101
67.44199793,84.35154963,97.78957563,69.5721517,,,54.96435811
51.45371302,79.23291262,100,65.54238125,,,70.52171817
92.84934449,91.2836897,100,86.02592164,,,76.48817234
,58.62271137,100,60.27442834,,,57.12729317
46.63522725,93.85838068,98.00970563,58.1248539,,,
43.15199533,82.07491254,65.02099703,47.31821934,,,10.84265895
30.28190608,,100,65.22643121,,,
81.6224415,67.5308091,100,72.8980788,,,69.99979265
25.44915355,77.77570231,89.55518764,50.33960716,,,51.36144266
74.61828802,58.75694001,100,68.04873698,,,72.48883513
40.6427956,47.07138481,100,54.77328638,,,86.86989166
75.37637251,,100,84.46680467,,,93.51884866
65.89282973,97.90730475,100,,,,36.2908063
65.53264911,62.76732011,84.32171485,53.08204868,,,19.09439
83.52184436,60.66954243,80.66564733,62.36174922,,,36.09986105
67.85396193,89.13158218,100,77.51660794,,,83.39433449
7.190321028,,59.35563486,41.03155013,,,17.33151493
57.72347813,77.70257639,85.07765964,59.65432364,,,41.19011575
94.17385207,88.38892446,100,74.71473001,,,25.57624331
67.30063723,60.64873176,100,,,,89.26990984
38.11347024,66.00647221,68.26281847,45.63646627,,,34.20127548
56.51588341,66.51116401,100,54.37683573,,,28.30579585
56.66217073,57.46470674,96.45732807,59.76607436,,,68.49165097
32.28946751,74.38790541,100,56.87949171,,,70.60026948
28.28322414,89.09534671,99.12045767,55.66397948,,,50.41864762
57.35647096,80.76211506,100,63.82300799,,,50.0018445
51.59456847,85.57686548,79.37718797,55.04159697,,,20.65021112
38.20704154,87.7829418,80.84744623,57.06237092,,,49.54066335
52.65421665,63.42842927,72.71300367,44.93350311,,,7.565780037
38.72060199,82.26421921,100,61.21674425,,,67.9313481
70.32056652,87.37213318,100,76.48511275,,,
41.65482161,75.0462272,100,64.99083163,,,91.25297272
27.7529003,68.35354541,61.38043337,39.7485534,,,
74.03490897,,100,65.25202334,,,77.73236954
49.61001079,,100,59.79042298,,,
21.78216239,,90.66566044,47.84033363,,,35.13135437
,91.68811086,88.4634232,61.37297575,,,50.51250104
80.74625531,65.14945061,100,72.31447607,,,72.26939379
82.27305145,,79.89789583,55.37059068,,,
72.85894294,77.15252286,90.09116091,68.06840645,,,52.52774035
15.93056893,78.04025312,83.16860665,46.95731853,,,54.38331089
,68.03394612,98.99561102,67.78580435,,,43.51279563
39.89670934,102.7997788,83.39873203,57.61200151,,,
,58.71502067,77.1372324,46.8853761,,,36.74366757
32.2968288,84.48246667,100,61.50548473,,,77.17877424
54.83686178,,97.37728443,71.11857947,,,
58.97388938,81.29919005,100,61.56806392,,,35.69202041
38.36881188,43.54878174,89.85443568,44.83601321,,,54.028041
23.31582275,,100,60.61205404,,,92.73522332
48.71722731,57.70650611,100,59.69133956,,,79.89632295
80.50517403,75.36548521,100,68.52877235,,,39.6050391
51.61126178,77.63491446,100,63.77271388,,,
48.8414405,79.34758649,100,65.73036259,,,75.76531954
79.62510685,,90.03042967,69.53914824,,,42.84565092
49.61001079,75.28983985,272.0350471,,,,156.3729193
26.59872951,88.41431523,100,57.75214812,,,63.59012004
63.50524969,,97.1415777,59.6081166,,,33.07982863
77.24437034,70.70575984,100,71.37253267,,,65.49695178
43.37073734,,100,,,,61.28339667
61.60311846,50.99092339,100,62.6373303,,,81.48964145
49.61001079,75.28983985,100,59.73659285,,,
60.05086151,76.99131318,100,61.62270982,,,40.59103377
14.84624516,96.84479689,85.36512735,46.2660405,,,24.08329303
41.19629457,47.94071198,100,54.8560876,,,84.91608514
,84.58230971,63.72851596,40.07256627,,,32.65237076
71.46673274,50.77046391,100,63.70466118,,,69.50831539
77.81657711,,100,58.99047058,,,40.35937837
32.28020852,65.34380615,94.57230563,57.62075868,,,89.97272034
24.56905548,,73.671021,45.38303963,,,31.7027942
39.9525089,86.34142611,68.77667145,50.89595515,,,25.37664879
48.58132117,68.72309566,95.93316758,58.26899601,,,
26.90514129,82.96963255,99.26484749,59.46264907,,,79.55364656
61.16424054,95.44586682,100,72.90324205,,,64.09075901
70.9774237,,100,67.59169378,,,86.02907991
47.02997343,,71.49480958,50.24562554,,,16.6220091
60.79229241,48.95349691,100,57.93807924,,,
,62.29963094,86.2147236,48.74008895,,,3.397891067
59.98092088,68.86451825,100,64.04422692,,,64.06400325
86.40549934,,100,81.23884409,,,
43.02725481,,80.36865085,62.50862307,,,40.89175967
24.28796628,62.57896254,100,,,,52.57832082
,73.02177637,100,66.69348563,,,64.37144868
,45.40387328,100,58.60372541,,,86.32394764
80.92215414,60.89884332,100,69.78809217,,,66.28909804
46.33389153,87.03951581,100,70.36053609,,,90.45481166
22.03256078,95.40166423,100,58.00256398,,,62.46091756
,95.46077228,100,,,,32.82533367
49.26319626,50.93536692,83.34884838,45.32797234,,,29.22934823
62.45013305,89.59241857,95.82265181,64.15423232,,,31.29240192
75.47631046,82.401095,100,81.61154374,,,99.20378128
67.4830505,,69.76163132,58.00735946,,,26.07204508
45.24721552,76.61893792,85.7275213,48.39946387,,,11.22140853
66.35857704,64.87420708,100,64.5517173,,,61.37958567
76.00406284,52.10451239,95.3086029,66.58815379,,,75.22865076
47.03682327,99.63833856,93.27307209,61.82581214,,,33.55964353
33.7838783,67.12949777,76.77353756,,,,38.81555514
68.10701997,83.27041128,100,74.08666864,,,75.62686998
68.65112409,79.23487598,100,67.74740446,,,50.90020777
5.47197987,65.46913849,80.83191762,44.09530314,,,79.20025293
65.49767098,40.94222549,100,59.25981077,,,73.66961089
19.61207221,92.43244112,100,60.80119869,,,84.04779182
33.83470976,76.75461963,95.76217269,56.55872957,,,64.62948577
,,100,66.6487452,,,39.47571311
,71.61956776,80.53857999,34.72626595,,,25.37637479
70.4540464,,89.14691193,54.66124491,,,38.16753837
43.43831792,92.41021912,83.00255481,50.62619629,,,2.648237248
73.54913724,65.46336452,100,72.77027283,,,86.4510554
,105.8343424,100,79.45174647,,,79.26091097
61.29346866,,100,77.22753684,,,95.14468446
75.35239969,87.78053255,98.55348983,67.86108445,,,27.58545607
45.81365824,96.97738626,85.26366163,,,,18.9727972
21.46352607,93.96011935,89.94818773,55.00120988,,,55.72688612
70.42440826,53.84634991,90.51499943,60.3582587,,,55.43068967
63.40992068,99.75630194,100,,,,68.7755597
59.6941212,59.25303894,100,63.80044884,,,77.717909
53.94634425,102.336653,100,,,,63.96953335
28.25332846,90.52211918,100,65.19190285,,,
25.69274232,78.4346754,76.54809415,45.17757946,,,31.58664224
,83.89546566,100,59.2731023,,,72.58965281
69.71324439,64.46212903,100,,,,75.11830334
65.74956714,85.40977632,100,76.48175455,,,87.68674958
,60.13608073,100,64.32460873,,,94.24993183
16.54985358,62.97290579,73.46283536,38.76594558,,,41.70300453
35.38819606,64.34537435,73.80814925,47.65107954,,,
42.83399335,96.98303325,100,66.70232224,,,64.62882588
44.89114693,92.41793346,98.78342779,62.94877651,,,50.7523265
72.75298713,55.40598153,88.06644139,58.510029,,,41.3131074
36.78436893,,84.29002997,56.75711486,,,62.27331425
49.61001079,75.28983985,95.57722275,59.34467452,,,
37.52029753,103.7704176,77.63418376,59.00611995,,,37.57913769
67.358224,,98.45192983,67.70487934,,,23.98412981
35.43238047,,87.10974921,52.18574724,,,57.55584424
49.61001079,,272.0350471,,,,156.3729193
,96.30037036,98.64333939,63.85946452,,,81.65306227
21.56513817,86.38529441,73.95865234,46.31428498,,,33.35499303
25.47930945,,60.95873856,48.59602902,,,23.06448875
,51.75306437,98.13982967,52.05362145,,,46.81486722
58.03418274,48.49152964,100,63.01671349,,,
53.79089886,68.77706176,86.7979058,55.30661135,,,39.79040685
26.66320801,,92.1550165,45.99667483,,,51.35137523
47.94774676,49.30946884,79.46708072,45.3664117,,,35.70235904
29.20608545,81.75148421,100,59.12751989,,,75.58890131
49.61001079,75.28983985,73.03266308,57.20622293,,,
38.78381174,67.45815403,98.04785385,57.38302673,,,72.76115005
14.50328636,96.45681911,100,56.80135983,,,68.28584768
70.29305204,51.20398933,100,62.14477913,,,63.67883748
29.90227388,58.12961543,58.13648446,35.56895874,,,17.70377723
62.7905746,83.83520622,100,73.24634936,,,80.02065485
49.61001079,75.28983985,64.89690168,,,,52.46377942
64.73253088,53.08291321,100,59.72406418,,,59.1092464
75.98138688,72.75889633,96.12918265,,,,61.02521902
68.188024,60.29727514,100,62.7467892,,,56.50998975
77.32366456,96.11348024,92.15889928,65.01551122,,,
49.50806581,,100,73.19867779,,,69.31856902
84.91421999,55.05991251,86.09455745,62.01170525,,,37.98533809
73.62415277,,100,80.28475826,,,78.75911151
11.98002958,81.49475232,83.26380786,45.20678688,,,48.13005843
74.10797254,82.20205467,100,72.39556702,,,58.53248731
47.33627664,65.79682373,93.92369356,59.6841817,,,73.01945017
46.72575743,74.12909502,100,65.99962641,,,88.56586177
22.62760105,74.08823658,100,50.09301229,,,55.98600665
,95.79132933,100,,,,
81.35917597,61.93877614,100,67.02685401,,,51.17708891
44.33211951,69.63109704,100,64.57613595,,,92.64602598
53.08329881,45.72727616,97.30426246,50.52479562,,,48.3714683
55.88994755,,88.75881952,67.60337359,,,
59.59939941,83.1488996,93.25176128,68.99073101,,,69.85972163
,59.77457113,98.09269541,,,,22.94610433
73.14868056,94.41740111,90.04243713,,,,33.02064931
39.5952654,57.85381021,83.74669598,47.8372908,,,47.32992217
85.65208433,88.18253256,69.66516684,64.39851815,,,5.930878175
59.69301993,60.67231135,82.5431461,52.80838434,,,31.74549495
64.11997488,57.86100628,90.67437314,54.41889691,,,32.41326633
52.85974101,56.819259,100,53.38839509,,,44.52603848
62.24541811,65.31630151,76.82165015,50.97620203,,,14.25551236
38.14432601,90.71091316,100,65.12505513,,,74.69221029
32.18807453,91.79315444,82.60358933,55.46436097,,,
23.01898628,79.49303906,100,59.75296215,,,92.6012822
60.55111147,68.08176465,77.01673114,54.98035895,,,31.97052988
46.29929113,67.48393303,74.2478234,45.28362719,,,13.55846014
15.66666181,,79.45098989,38.74290076,,,51.21292357
25.88890819,63.98239098,100,50.55352046,,,
35.94594432,,85.69775264,61.44423664,,,56.67759214
49.61001079,75.28983985,272.0350471,98.26807856,,,156.3729193
37.60852503,91.43050201,90.31437591,59.34034743,,,51.66559212
,,76.66684024,50.69983672,,,11.23402816
71.36906533,62.3400221,96.29198098,57.82172802,,,
29.54234996,,95.21371916,41.32996732,,,51.47874504
,64.82502733,100,73.78202779,,,77.98384277
44.36901497,83.1636965,92.3884705,61.34221503,,,60.89136349
32.92193484,60.73986904,77.94091476,46.02386907,,,48.68042672
12.34655632,75.75204108,81.11466609,40.98836321,,,36.98397726
86.09543202,53.24090791,100,70.72935726,,,73.23408945
47.04445721,90.85591844,89.22799833,63.06625115,,,54.06643923
,46.57546008,93.56977552,44.56101085,,,
69.81730702,88.66030806,100,75.19734116,,,69.74752637
41.44370876,,85.83045044,,,,18.05848497
68.5548689,,100,59.72541273,,,64.70386902
64.99890629,84.30756568,94.42812105,65.20869042,,,40.43493067
58.87418502,67.21135654,78.30430171,52.04110826,,,21.77595766
66.21538593,67.22018507,83.21941947,54.41904169,,,17.97535684
79.38987743,89.92467277,100,78.79798498,,,68.06230724
30.45745217,59.08342159,95.57119474,45.28056229,,,
26.14423908,93.85114266,98.6730831,59.93703559,,,67.06162271
59.0157446,66.9709373,100,62.70677713,,,62.26199367
33.92557248,80.48432533,81.68970589,48.32081477,,,26.74804037
86.73925011,62.44672393,84.87148455,60.99233385,,,19.46076124
21.91391732,,100,56.51445093,,,76.55483634
57.75422086,106.3257936,100,,,,80.91180951
29.09612724,85.39345122,78.8492036,46.11886608,,,18.65475085
26.14059928,72.724894,83.02476162,44.61318578,,,
73.84584411,62.08513107,100,73.79344327,,,95.62552836
,,90.48759331,53.10969122,,,26.93186405
92.60381627,69.98990406,75.80070544,65.07894546,,,
18.13674006,104.1687865,82.02331467,51.61850253,,,34.02846317
,84.14177697,100,55.93208306,,,74.07907801
55.04507057,69.04584896,98.93305034,63.5645345,,,70.74741542
41.99742993,92.95964256,84.2029424,59.79905163,,,46.60547186
28.66444296,44.6925152,77.63698705,38.70235806,,,45.76311899
22.94895239,61.33664253,68.81842889,35.19341291,,,18.35408834
54.17096355,90.14188445,100,70.84580105,,,74.21774154
67.6157094,51.00670027,94.64743436,,,,47.21937656
55.79353552,53.06544847,85.71828067,47.83589556,,,25.32835617
35.31558881,67.69334896,100,,,,86.32294857
50.96783272,81.01260886,100,60.27736941,,,
78.97676759,82.0244413,100,79.47258256,,,83.6501824
,91.77400536,85.52578642,52.51861163,,,40.84277623
57.63523996,70.15515432,100,69.68199757,,,92.87721725
30.93045282,96.2111029,86.87740854,61.21663722,,,66.40388384
34.83208477,86.64148245,83.82798368,50.50056592,,,25.05306647
10.22631485,94.07693628,83.09988545,44.9595551,,,31.13983706
59.62299353,64.6563243,92.35737196,55.31582227,,,33.44144619
47.13049965,76.11521167,82.9200349,50.11526723,,,18.07633237
60.7329289,83.1105625,74.21447621,60.11406898,,,34.67445523
39.27854195,52.27658236,89.99695775,43.24579832,,,31.72079031
54.47273091,85.61015517,100,67.25422028,,,63.72999039
30.67844129,52.55209319,86.41793094,45.99799363,,,60.95758534
80.47758112,,100,64.70384242,,,
73.57064793,,100,72.76042858,,,82.97786585
56.19983432,,100,69.84709363,,,85.29012161
79.86243264,53.37388148,86.54540482,61.70670291,,,47.63743781
41.87981585,70.0786511,93.47132572,52.26711178,,,41.37838645
38.77623444,54.78891227,100,,,,73.79632344
,78.29312685,88.05619924,47.13553149,,,57.36420344
,42.17196495,100,45.07205387,,,59.49565102
15.72536738,93.41282791,66.47985378,42.50059821,,,18.58506603
,85.79004593,100,,,,88.71241298
30.16860231,91.32799953,90.48836098,60.51882336,,,70.19802864
82.28803068,61.36856491,100,71.32744824,,,70.47132774
78.82788522,78.74831117,87.18304631,,,,34.86452367
49.61904428,66.41363672,88.87322656,52.17745044,,,35.01511583
23.85477262,67.59817834,63.78878536,34.74970741,,,
54.04708793,59.66392761,80.10300987,55.08495811,,,54.96463269
41.73775983,74.35281923,95.20445379,58.39605837,,,
74.1590092,95.06195174,100,73.63987357,,,45.28015406
52.50053263,,91.05252321,55.73172341,,,24.78344661
41.2903013,,99.70764884,57.64189035,,,71.62373874
50.47917816,68.14998161,100,59.32258508,,,
34.66324813,51.35254681,100,54.52072713,,,89.6258333
66.62668254,65.99740262,85.37158116,59.52317364,,,
49.61001079,,89.08125516,58.67003167,,,52.46377942
47.99860808,45.31924535,100,55.1755887,,,78.41043877
70.33669742,70.03294534,100,74.65487163,,,94.02046688
77.64758221,50.79922952,59.58862371,47.94802558,,,2.832508869
68.5243963,95.07274009,97.01873244,66.37019756,,,22.48829815
56.02938529,70.46122603,85.52611565,56.3468558,,,38.97325215
85.92795086,49.84970003,88.75187193,,,,
42.23936185,83.16628521,91.19417442,50.9941218,,,16.32178503
29.48606586,64.16852662,84.25493406,45.54295874,,,44.45507975
52.7618555,72.7617744,100,59.26346115,,,48.50226172
,57.8315381,86.80469823,49.3362687,,,
39.80068624,73.40429721,96.59429548,,,,43.04975099
56.36596447,76.67917001,100,64.51901136,,,
,87.25139315,100,66.75255836,,,90.38797142
43.64130781,,58.8138147,40.81928023,,,8.420284767
78.34261575,75.05371568,88.01855137,63.89863454,,,27.63096207
64.18426075,,79.37958722,63.61827997,,,16.13857709
27.63907026,81.94363259,55.30627768,42.15217112,,,18.26837835
53.81832232,57.83675427,100,61.19698434,,,77.86136336
22.55796857,106.8107094,87.47086494,58.62451114,,,53.17649989
50.0021567,61.5362752,64.36458147,42.34015519,,,6.472183926
43.41857929,55.16205526,100,57.50266597,,,82.66205968
60.14172864,80.66733661,97.56498608,62.24592999,,,38.83477614
32.1683835,,86.85252213,50.57355211,,,56.29938607
32.95289211,62.93442569,57.04448853,38.6108542,,,19.70560541
27.16429419,99.09804396,75.43804418,49.78600016,,,20.5302287
49.61001079,75.28983985,76.99061509,57.52860443,,,52.46377942
,77.87336703,97.43909258,67.12057634,,,
,94.35309932,86.88562634,61.76311957,,,23.54393617
21.71698329,78.48904012,85.26850898,47.27367466,,,44.28799758
74.9678088,76.07479235,100,78.32772082,,,94.21059733
42.77763427,69.44667673,100,55.0235273,,,50.97889762
,76.60723502,78.05325566,44.95994285,,,26.34028368
35.85643273,68.85424551,100,57.99102272,,,77.77201789
64.10486075,52.91539175,100,63.93279165,,,80.17631828
65.16652501,77.99692908,100,,,,66.53524366
49.61001079,75.28983985,79.74845682,57.75753711,,,52.46377942
71.77431716,84.54941426,94.61374947,65.81700089,,,30.82476292
45.73154944,69.01166112,100,53.93873806,,,41.42125914
49.08729302,50.4701765,100,54.57744394,,,65.86062855
81.87024465,88.26413818,92.695429,71.6863561,,,36.20658344
41.3348608,100.7428792,65.13585171,56.12914442,,,27.30217986
49.61001079,75.28983985,98.66926688,59.62196607,,,52.46377942
36.5945085,56.79704094,80.03471707,42.28809781,,,29.74951478
76.13634008,53.95522961,100,61.16617054,,,44.57707713
55.30268748,64.72531762,85.13250052,50.65777758,,,22.13593974
49.61001079,75.28983985,100,59.73834157,,,52.46377942
32.23407044,,81.00395552,,,,
65.82873931,86.36449563,93.40791507,67.00993169,,,44.72860482
47.27244168,81.75381884,100,60.00009588,,,48.16079181
67.9989778,65.04911002,100,65.09116518,,,60.73211882
36.05695478,86.15544345,100,57.83925325,,,50.72518791
15.64065493,78.18515194,90.83541334,50.28263965,,,67.0970228
58.30319234,108.4807042,100,74.97710052,,,59.05328765
47.40402379,69.83044604,85.74641466,58.8994664,,,66.78556586
49.61001079,,100,59.76522925,,,52.46377942
